youID,title,pub_date,video_description,channel_name,channelID
TkcDSnXl0WY,Automobile Review - with Ryan Metzler,2011-06-18T06:54:24.000Z,"Ryan Metzler reviews Automobile from Mayfair Games To buy the game, go to http://tinyurl.com/automobilegame For more details and videos, check out ...",The Dice Tower,UCiwBbXQlljGjKtKhcdMliRA
xwvUUrBQF1k,Chevrolet Enjoy MPV Review & Features | Torque - The Automobile Show,2015-04-02T06:30:06.000Z,Chevrolet has introduced its MPV - Chevrolet Enjoy in India. Chevrolet Enjoy is basically introduced to carry passenger from one place to another with ...,Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
xsMViWFPv_U,"Here's Why the Bentley Mulsanne Is Worth $375,000",2017-02-21T16:59:22.000Z,GO READ MY COLUMN HERE: http://autotradr.co/Oversteer THANKS TO BENTLEY TYSONS! http://www.bentleytysons.com/ The Bentley Mulsanne is one of ...,Doug DeMuro,UCsqjHFMB_JYTaEnf_vmTNqg
oO3L0FHj5Us,2018 Tesla Model 3 Review - Enough to beat a BMW or Mercedes? | Autocar,2018-05-15T23:00:02.000Z,"This is the big one. Or, rather, the small one: the Tesla Model 3, Tesla's smallest car, is also its most important. Subscribe now: http://smarturl.it/autocar Tasked ...",Autocar,UCIMzhx509wEXMuGkTK-kD9Q
3OtJEdbr69o,Tata Nexon Review - Best Tata Car Yet | Faisal Khan,2018-03-27T06:00:00.000Z,"Here is the most detailed review of the Tata Nexon, I tell you everything about the design, interior, features, performance, ride, handling, braking, steering, price ...",Faisal Khan,UCPF4bAZimS4T8w1TlbeIAYg
No1-4GsQa-g,The Trabant Was an Awful Car Made By Communists,2016-11-09T17:04:54.000Z,GO READ MY COLUMN HERE: http://autotradr.co/Oversteer Check out Robert's YouTube channel here: https://www.youtube.com/user/agingwheels The ...,Doug DeMuro,UCsqjHFMB_JYTaEnf_vmTNqg
tdqbuijqGOA,2018 Genesis G80 Sport – Redline: Review,2017-12-17T12:06:34.000Z,"https://vincerocollective.com/redline 15% off promo code: redline1 Starting a new brand is never easy, starting a new luxury brand is even harder. When Hyundai ...",Redline Reviews,UC2MrtVb1dT4FhcbOlW736kA
mts4CDHX_4Q,Best Car Phone Holders You Can Buy,2018-04-18T16:51:49.000Z,Purchase these car phone holders here: https://www.mobilefun.co.uk/blog/2018/04/best-car-phone-holders-for-2018/ In today's video round-up we'll be looking ...,Mobile Fun,UCS9OE6KeXQ54nSMqhRx0_EQ
qsHH6c-YVg0,Top 5 Best Dash Cameras for Car 2018,2018-01-15T23:58:43.000Z,CHECK PRICE or BUY NOW ↓↓↓ ( **ON SALE NOW!! ) 5 ▻ VAVA Dash Cam with SONY Image Sensor ○Amazon US : http://amzn.to/2DAAgDO ○Amazon ...,BEST REVIEWS,UC_nPskT9hNIUUYE7_pZK5pw
1yGcVBgflV4,(809) Review: LT-620 Grand Master Automobile Lock Pick Kit,2016-03-30T23:41:58.000Z,A review of the LT-620 Grand Master Automobile Lock Pick Kit Like this video? Subscribe here: https://www.youtube.com/user/bosnianbill?sub_confirmation=1 ...,Bosnianbill,UCp1orOGJwZvjLAvckyxC4Nw
p7uDIjHZJj8,Tata Nano Twist XT Review & Features | Torque - The Automobile Show,2015-04-02T18:55:01.000Z,"Tata Motors has launched Nano's new variant - Tata Nano Twist. Tata Nano Twist has two versions, Tata Nano Twist XT which is the top model & Tata Nano ...",Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
ywf0LaIwYzs,Mahindra Marazzo | First Drive Review | Autocar India,2018-09-03T08:30:01.000Z,The Mahindra Marazzo is an all-new seven or eight-seat MPV from the Indian manufacturer that hopes to slot into the sweet spot between the Maruti Ertiga and ...,Autocar India,UCjWs7BxyjO5SLqevxSmp4vQ
Tldlt2RhrDw,GIANT Lightning McQueen Egg Surprise with 100+ Disney Cars Toys,2015-07-01T14:00:00.000Z,Ryan ToysReview opens a giant Disney Pixar Lightning McQueen Easter egg surprise filled with cars and planes toys for kids. More Surprise Giant eggs ...,Ryan ToysReview,UChGJGhZ9SOOHvBB0Y4DOO_w
edhzKV_Ul7c,2018 Lincoln Continental - FULL REVIEW,2017-08-07T13:27:55.000Z,2017 Lincoln Continental review: 2017 Lincoln Continental: The comforting return of an American icon The Good The 2017 Continental marks a welcome return ...,AutoShow,UCFfFgeKVVhjXtQSXRj3e-Iw
tP7VdxVY6UQ,Testing Tesla's Autopilot System At 70mph,2015-11-25T18:14:07.000Z,EXPLORE OUR SELECTION OF CAR PARTS HERE: https://uk.carthrottle.com/pages/car-parts VISIT OUR SHOP: https://shop.carthrottle.com/ What's it really like ...,Car Throttle,UCNBbCOuAN1NZAuj0vPe_MkA
HHu0kq4p79g,Isuzu MU-X Review | Automobile Review | Overdrive | CNN-News18,2017-09-23T11:12:55.000Z,"In this episode of 'Overdrive', we review Isuzu MU-X. Also on the show, catch all the latest world motoring news. About Channel: CNN-News18 (formerly known ...",CNN-News18,UCef1-8eOpJgud7szVPlZQAQ
9UAhK4Qdi6A,MAZ 200 Soviet Truck Test-Drive & Review | History of Automobile Industry ★ RedCarUSSR Documentary,2017-04-26T21:30:00.000Z,MAZ-200 is a Soviet truck manufactured at the Minsk Automobile Plant. It is the first Soviet truck powered by a diesel engine. The styling is a copy of the GMC ...,RedCarUSSR,UCrVuJtOZbqBr43DOIAb7_BQ
HeT1KGypzVA,Tata Nano GenX AMT (Automatic Transmission) Review | Torque - The Automobile Show,2015-07-20T09:58:39.000Z,"Tata has recently launched the next generation Nano - Tata Nano GenX AMT. Nano AMT is an automatic transmission variant. We, Torque - The Automobile ...",Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
WdmbFcW-J18,Watch this Video BEFORE Installing a Vehicle / Car Lift!,2015-11-08T15:30:01.000Z,Check out similar lifts on Amazon ...,briansmobile1,UCD34eNpI8IfqPFhlOYcLt6Q
IBFw0j49l_0,Honda Pilot Features - Full Review | OpenEye Automobile,2018-07-31T07:54:52.000Z,"Make sure you LIKE, SHARE, COMMENT & SUBSCRIBE TIME & TOPICS 0:06 Smart Entry System with Walkaway Auto Lock System 2:25 Wireless Charging ...",OpenEye Automobile,UCvVgf7aFZXHs7vyP08zjUIw
98mAtA3bEVk,Hupmobile Review & Test-drive. History of automobile industry: Classic Cars ★ RedCarUSSR Documentary,2017-06-21T21:16:52.000Z,Hupmobile Review & Test-drive. History of automobile industry: Classic Cars ☆ RedCarUSSR Documentary. ALL Unique Retro Cars and Rare...,RedCarUSSR,UCrVuJtOZbqBr43DOIAb7_BQ
Q4hQhYarHh4,Microstart Tire Pump Review for Adevnture Dual Sport Motorcycle Car Automobile Compressor DC 12V,2018-09-22T23:50:01.000Z,,azdesertdog,UC94CeVN9EluEFdItmdnLfBQ
wzbuTiuxhx4,Automobile Highway Miles VS City Miles ( How to Know the Difference ) Review,2018-12-07T18:51:02.000Z,Hello Everyone! Today I'll be sharing with you a few techniques to tell if a high mileage vehicle has HWY Miles or CITY Miles. If you find a low priced used car ...,CharlestonCarVideos,UCdX83-MSxbJ94DHcOssR1VQ
c2qcLeDp8QE,2014 Cadillac ELR Electric Luxury Automobile Test Drive & Review,2014-09-15T22:07:39.000Z,[3/17/16] Ever since we purchased our Chevy Volt (sister car to this one) it has been nothing but trouble. I plan to do a follow-up review soon. The charge door ...,Barnacules Nerdgasm,UC1MwJy1R0nGQkXxRD9p-zTQ
jQSfiko8ILc,Lexus RC F sport Review 2018  automobile,2018-08-12T15:28:18.000Z,lexus RC F sport Review 2018 i will be reviewing interior and exterior hope you engoye this video for more videos please subscribe to our channel thanks ...,Swedish winter,UCze_cbaGkxqWiDeKCPwEEyg
JrXJyiP1Au8,HONDA CB UNICORN 150 REVIEW 2018 by Art of automobile,2018-11-12T18:35:13.000Z,for more information regarding bike please visit nearest honda dealer or below link. https://www.bikewale.com/honda-bikes/unicorn/ Thanks for watching.,Art of Automobile,UCmDc0A7y5deUnxnbCwMb77g
_z65LuA8H0E,2018 Audi A8 - INTERIOR,2017-07-11T20:54:50.000Z,"Luxury lounge: the interior Freedom is the defining design feature with a new luxury slant. This explains the A8's resemblance to a lavish, spacious lounge.",CAR TV,UCs_gcVRMHEx5mVXfQ7icQTg
YipqxRTg5pQ,Audi Cars HOW IT'S MADE The perfect CABRIOLET Review Automobile Factory [GOMMEBLOG],2017-03-23T18:16:22.000Z,Audi Cars HOW IT'S MADE The perfect Cabriolet Review Automobile Factory - A secret institution of Audi is based in Neckarsulm - the cabriolet center of ...,GommeBlog.it: Car & Performance,UCl5ijI4ZXN2ki7PeQajbFrA
qtApzKnGU94,We Drove In Google's Newest Self-Driving Car (HBO),2017-02-10T20:55:11.000Z,"Waymo's self driving minivans - the Chrysler Pacifica - hit public roads for the first time in Mountain View, CA and Phoenix, AZ by the end of the month.",VICE News,UCZaT_X_mc0BI-djXOlfhqWQ
D3wWhshyIQQ,Riding along in my automobile...VR Running Joe review time,2018-09-16T16:15:53.000Z,Running Joe VR Review by Barefoot Gaming Twitter barefoot_gaming https://store.steampowered.com/app/548360/VR_RunningJoe/ Running Joe is a racing ...,Barefoot Gaming,UCsSZhK86MrS-6ery98eiIDA
urBxWmiCJv0,TVS Apache RTR 180 Review with Exhaust Note | Torque - The Automobile Show,2016-02-06T18:14:19.000Z,"We, Torque - The Automobile Show bring the full in-depth review of TVS Apache RTR 180 Matte Blue Colour 2015 Model. TVS Apache RTR bikes are high ...",Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
1kCG-WqpVnI,Car and Driver: Tested : 2013 Tesla Model S - Review - CAR and DRIVER,2012-10-05T00:00:29.000Z,Contributing Editor Csaba Csere takes an in-depth and technical look into the 2013 Tesla Model S on the latest episode of Car and Driver: Tested. Subscribe!,Car and Driver Magazine,UCOqhTsqySBCBTy571GArcXg
vNc2Pz0qmac,Honda Activa 125 Review & Features | Torque - The Automobile Show,2015-03-31T08:34:13.000Z,Honda Has recently launched its 125cc scooter - Honda Activa 125. So in this video we will be reviewing Activa 125 and share its features with you. Important ...,Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
n5GF7V7rEGU,World's First Person To Drive THE DEVEL SIXTEEN,2018-11-01T14:50:41.000Z,"Crazy moment when I'm handed the keys to drive the Devel Sixteen! Apart from the manufacturers, I'm the first person to drive this incredible car. This Hypercar ...",Supercar Blondie,UCKSVUHI9rbbkXhvAXK-2uxA
4FMtJ0H8Ubw,Hyundai Elite i20 Sportz Review & First Impression | Torque - Automobile Show,2015-10-11T06:52:37.000Z,Hyundai has introduced the 2nd generation of i20 called Hyundai Elite i20. Hyundai Elite i20 is launched in many variants both petrol as well as diesel version.,Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
FeVaPUOI7Lg,2019 Genesis G70 3.3T – The New Sport Sedan Benchmark,2018-07-16T04:00:01.000Z,Click here to watch our full review on the 2019 G70 2.0T 6MT: https://www.youtube.com/watch?v=xPWZuqlr0ds Follow up on social channels: Instagram: ...,Redline Reviews,UC2MrtVb1dT4FhcbOlW736kA
RGPFyaN-J8o,Knife Review : RARE Victorinox Automobile,2011-10-01T16:55:19.000Z,not truly a review but more of just some info on it...,cutlerylover,UCvSmJ60pbqQqqCDojWTspfw
CURbm-lNT7M,Honda grazia review regarding specification and performance | AUTOMOBILE MASTERS,2018-07-14T01:20:04.000Z,,Automobile Masters,UC-MgiK0mQegX6EiWwXQwGBA
0pHb7nR9gjk,Transformers Automobile Decals - GotBot True Review NUMBER 303,2017-08-23T13:49:44.000Z,"This time I look at something a little bit different, Transformers car decals. These, however, are not just stickers, but rather nice looking die cast accessories with ...",Dennis Moulton AKA GotBot,UCXt8_mr9DqF9NPWFva4-AmQ
ZL4uF85lClE,SsangYong Rexton (Automobile Model) Review Detail Booming Tech HD,2017-08-17T17:10:46.000Z,SsangYong Rexton (Automobile Model) Review Detail Booming Tech HD Feel free to SHARE and COMMENT below. Thank you for watching and for your ...,Booming Tech,UCSGDw06An93SYDysoSSxiEg
1OTf1WAtkiA,Activa 5G Full review with user Experience/Automobile guruji hindi,2018-09-27T01:30:03.000Z,activa5G yeh video activa 5g ke upar banaya gaya he jisme activa 5g ka full review with user experience bataya gaya he MY WEBSITE- Newskyahe.com Follow ...,Automobile Guruji,UCm7Phe73se-lflJLWTL0JgA
fKz2zcq2Wy4,TVS Ntorq 125 Review First Impression & Exhaust Note | Torque - The Automobile Show,2018-10-23T19:32:22.000Z,"We, Torque - The Automobile Show brings the full in-depth review, first impression & exhaust note of newly launched TVS Ntorq 125. Ntorq 125 is India's 1st ...",Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
zNKRELNdalU,New TVS Wego 110 Review & First Impression | Torque - The Automobile Show,2016-04-21T10:19:35.000Z,"New TVS Wego is a well-designed and sharply designed vehicle that provides a smooth, quiet ride and is furnished with some excellent features. We Torque ...",Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
dE18AoKjn4A,Kantanka Automobile Customer Review 4,2018-09-10T16:30:16.000Z,,Kantanka Automobile Official,UCuAn0QCZNarjzeVxOZk8eVw
oXz3m4NjDsk,HONDA CB150R STREETFIRE | FULL REVIEW  2018 |  Honda Bike | Automobile BBC,2018-07-23T16:57:25.000Z,automobilebbc #HONDACB150RSTREETFIRE # honda Hello Friends aap dekh rahe hai automobile BBC ... HONDA CB150R STREETFIRE FULL REVIEW ...,Automobile BBC,UCRLt-ZfIpCC9v3govgDljyg
YYk3FZDzdbs,New Harley Davidson 750 Review and Ride in Hindi by Automobile Guruji,2018-03-15T05:11:45.000Z,"New Harley Davidson 750 Review and Ride in Hindi by Automobile Guruji, Thanks for your support.. Please like, share and subscribe -~-~~-~~~-~~-~- Follow ...",Automobile Guruji,UCm7Phe73se-lflJLWTL0JgA
LTo1GdQC108,Here's How Much My Car Lift & Garage Cost + My Favorite Automotive Christmas Present.,2017-12-29T14:30:31.000Z,"The latest and great jumper pack is out! This replaces the one you see in the video and is more powerful. Same brand, same company, and more features.",LegitStreetCars,UCT-2OPZT6P8j4nEKW3DXpOA
qrBhC3WaTWA,"Best HUD -Head Up Display for Car, Vehicle 2018 - Most Safety Automobile Device",2018-02-14T18:08:11.000Z,"Initially used in military fighter jets, aeroplanes the head-up display (HUD) falls somewhere between a tech and safety feature.To make your decision easier, ...",ZedIOptima,UCnhTCZp_jbcjzriXiTi1uog
E4IiiKT-vqA,Bajaj Pulsar RS200 Review | Torque - The Automobile Show,2015-05-11T00:45:40.000Z,Torque - The Automobile Show brings you the most awaited review of Bajaj Pulsar RS200. Check out our video and find out why we gave Pulsar RS200 4.5 ...,Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
T0XAbSBb3cE,TVS NTorq 125 First Ride Review Automobile BBC,2018-04-05T18:29:39.000Z,Hello Dosto aap dekh rahe hai automobile BBC TVS NTorq 125 First Ride Review.... FB.=https://www.facebook.com/automobilebbc TVS is one company which ...,Automobile BBC,UCRLt-ZfIpCC9v3govgDljyg
copGvbjorow,"Bmw M2 2018 Best Interior, Sound And Review For Bmw Automobile Company",2018-01-03T18:09:15.000Z,"Bmw m2 2018 have the best interior, sound and review for bmw especially for automobile company. The new BMW M2 2018 is one a few cars that can claim to ...",Car Buzz,UCzWuU1QTlmCMH-t0jI-UUZw
138I_xp-6m0,1 ருபாய் Helmet Unboxing and Review | Tamil Automobile Channel,2018-04-01T13:07:57.000Z,Droom HELMET UNBOXING & REVIEW in Tamil | Tamil Automobile Channel **************************************** Tech Trick : https://goo.gl/s1JfEm Whatsapp ...,Mechanic Tamilan,UC3HpONktGyTYK435-eqk5Wg
3suAKx0DTm4,Kantanka Automobile User Experience Reviews,2018-09-10T16:30:18.000Z,Kantanka Automobile customers review their experience with their individually owned Kantanka vehicle models. Kantanka Automobile and Kantanka cars are ...,Kantanka Automobile Official,UCuAn0QCZNarjzeVxOZk8eVw
jo34xV71eEg,"Week in Review: Medical marijuana confusion, teacher certifications, Automobile Alley development",2018-07-27T16:27:17.000Z,"What's next for regulations and laws regarding medical marijuana? On Thursday, the state board of education approved more than eight hundred emergency ...",The Oklahoman,UC3yh5vp9HPyUPzDWy46K0sA
t5Tv1MsKzvc,MAHINDRA MARAZZO review  |  AUTOMOBILE MASTERS,2018-09-16T14:21:54.000Z,,Automobile Masters,UC-MgiK0mQegX6EiWwXQwGBA
Qo5BoWRLZHY,Upcoming Tata Harrier(H5X)car full review|Automobile World|Shubham Yadav|,2018-08-19T09:27:14.000Z,Please hit that the like button & share this video.....It really motivate me to make awesome stuff for you......Stay tunned for all latest stuff keep sharing keep ...,Automobile World,UCiog34fXBkl-UT-FsyW-HwQ
kTvXz4qbT9k,TESLA ASMR EXPERIENCE 🚘🔌,2018-09-03T22:39:49.000Z,Today let's test this TESLA model X for all the triggers and tingles we can take :) Welcoming - 0 (typing) Models Overview on Tablet - 02:00 (looking at 3 models ...,Gentle Whispering ASMR,UC6gLlIAnzg7eJ8VuXDCZ_vg
GnAcLa1LWio,All new elite i20 review | AUTOMOBILE MASTERS,2018-07-02T20:16:03.000Z,,Automobile Masters,UC-MgiK0mQegX6EiWwXQwGBA
up6kXL52z6c,2018 creta review regarding specification and performance | Automobile masters,2018-06-26T09:11:19.000Z,Hello friends this is my first video on you tube. Hope you love my videos and give me your love by liking and subscribing my videos.,Automobile Masters,UC-MgiK0mQegX6EiWwXQwGBA
cvYSu7yNiTo,Sabhi automobile related topics ke liye ye playlist dekho!,2018-11-20T12:45:00.000Z,One playlist that answers all automobile related topics The concepts are prepared and explained by Mr. Vineet Sharma & his team. Mr. Vineet Sharma is a ...,Twizards Automobiles,UC7IwoeYNxkpna8ZvmPOUwCg
xl8_2fQ0y0I,Tata Tigor Interior Review 2018 || Automobile Pro ||,2018-06-22T12:08:36.000Z,So hey guys welcome to my channel and in my this video i am going to review AMT Tata TIGOR 2018 {SILVER} IF You LIKE MY VIDEO THEN HIT THE LIKE ...,AutoMobile Pro,UCxm5zO_v4js0VI7et6PyBfQ
JME8zg_dEKU,CAR COVER REVIEW - CarCover.com,2018-12-26T19:00:01.000Z,CAR COVER REVIEW - CarCover.com Tested on: 2018 Chevrolet Camaro SS 1LE Car Cover Review from CarCover.com. I enjoyed reviewing this cover and ...,OnlineCarShow,UCJZS0gbaXTLNJUdH7_3hQ1A
jbXEWi-OK4o,Inside Lucid Air: The Future of Luxury?,2017-03-09T15:55:03.000Z,Lucid Air - A closer look at a futuristic luxury electric 0.0 Lucid Air Announcement video: https://youtu.be/bC9z0rndl64 Video Gear I use: ...,Marques Brownlee,UCBJycsmduvYEL83R_U4JriQ
Y5GiEJkm2wg,Hyundai 4S Fluidic Verna Review & First Impression | Torque - The Automobile Show,2015-06-20T19:52:00.000Z,"Torque - The Automobile Show, bring you the new Hyundai 4S Fluidic Verna Review. Hyundai 4S Fluidic Verna is a premium sedan car from Hyundai. Hyundai ...",Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
4ozXfJX2y9A,Mahindra Alturas G4 Full Review Coming soon  | Automobile BBC,2018-11-24T16:44:28.000Z,Mahindra Alturas G4 Full Review Coming soon Mahindra Alturas Review in Hindi on our channel automobile BBC so please subscribe our channel for more ...,Automobile BBC,UCRLt-ZfIpCC9v3govgDljyg
97ENmTjaiZ8,Mahindra Scorpio - Automobile Review,2017-11-16T13:30:01.000Z,"Auto Review : Mahindra Owner : TVs Mahindra, Maradu Duration : 4 min 15 Sec Credits ******** Camera : AJAI Devaraj Host : JO Direction | Editing : ANOOP ...",Anoop Santhakumar,UCa1zs90rwZRbIEscN_0wI8Q
jvSUplMpT2w,Is A $50 Radar Detector BETTER Than A $650 Detector??,2017-06-23T01:30:00.000Z,Help VV reach 1000000 subs :)! http://tinyurl.com/hg7tg68 Follow VV on Instagram for behind the scenes! @VehicleVirgins ...,Vehicle Virgins,UCtS0JcoBgAIEjmifiip8IJg
FjJ3izfhIM4,Honda Amaze 2018 review regarding specification and performance | Automobile Masters,2018-06-29T00:37:43.000Z,Amaze is back and surely a good package or not. lets see my video.,Automobile Masters,UC-MgiK0mQegX6EiWwXQwGBA
POAcVvH_o_A,VOLVO XC 40 review regarding specification and performance | AUTOMOBILE MASTERS,2018-07-06T12:56:06.000Z,The cheapest volvo in india is here the all new volvo xc 40.,Automobile Masters,UC-MgiK0mQegX6EiWwXQwGBA
sDqQqXvCcdg,Hero Karizma ZMR Bike | Karizma ZMR Bike review | Hero Karizma 2018 | Automobile |  News Tamizha,2018-08-20T16:30:00.000Z,This video is about hero Karizma ZMR Bike 2018 full review and it's specifications Subscribe this channel Youtube : https://goo.gl/qrgtPa follow the links to join ...,News Tamizha,UCBnOt6yTZcou7fyA6FLdWpg
Fbm_pfFUBm0,Overdrive | Ducati  Monster 821 Review Road Test & Expert Automobile Recommendations | CNBC TV18,2018-07-14T12:38:55.000Z,"With its supremely sporty performance and agility, the new Monster 821 has been designed for maximum riding pleasure. The performance of the 109 HP ...",CNBC-TV18,UCmRbHAgG2k2vDUvb3xsEunQ
uQJqsl-IHjE,Yamaha FZ-S FI Version 2.0 Review | Torque - The Automobile Show,2015-06-05T09:18:08.000Z,Yamaha has moved on to Fuel Injection from the carburetor in its new FZ-S Version 2.0. In this video we have reviewed the all new Yahama FZ-S FI Version 2.0.,Torque - The Automobile Show,UCbR1WiXXoBe2WFnzTx4GljQ
_zwCYw4Hu6s,2010 Mazda 3 Mazda Hatchback Review Automobile Magazine,2009-04-05T23:08:06.000Z,The All New. All That. 2010 Mazda3 Now Available At Sport Durst Millennium Mazda Outlet Store. Durham Mazda Dealers. Cary Mazda Dealers. Chapel Hill ...,Dr. Harold Elam Jr,UCI47vyVvgQTjhuZ_2BFS7mg
4oEXrtgM0yQ,JEEP RENEGADE FULL REVIEW| BY-AUTOMOBILE EXPERT(AUTO EXPERT),2018-05-28T12:10:43.000Z,WATCH THIS VIDEO BEFORE BUYING IN THIS VIDEO I WILL BE TELLING YOU ALL ABOUT JEEP RENEGADE WHICH IS GOING TO LAUNCHED THIS JUNE ...,AUTOMOBILE EXPERT,UCH98NHVm5-nyTDdTtTZqV5A
xXnA_dWp_GE,"2018 Mahindra S201 Expected Price, Features & Specs,review|Automobile World|Shubham Yadav|",2018-10-05T12:50:13.000Z,"1. Mahindra S201 Compact SUV Launch Details, Expected Price, Specs - Mahindra S201 SUV might be offered with 5 and 7-seats configurations. - Its 5-seater ...",Automobile World,UCiog34fXBkl-UT-FsyW-HwQ
NeLYOQqW_C8,Roblox Automobile Review! The Old Sedan!,2016-06-22T18:11:24.000Z,Today we will test the Old Sedan! I hope you liked the review and it helped you before buying the car.,Auto Moto Roblox,UClXz3Ub5Q1rRWlnjCds6llQ
EVcNWUbWwKQ,STEELBIRD AIR SBA2 HELMET UNBOXING & REVIEW | Helmet Review | Automobile Products Review,2018-01-31T04:41:03.000Z,STEELBIRD AIR SBA2 HELMET UNBOXING & REVIEW | Helmet Review | Automobile Products Review Channel : Alert Aarumugam - Tamil Automobile ...,Alert Aarumugam - Tamil Automobile Channel,UC0-y9lFr9HdDbctpXXVTEWA
MW7qB88VjDQ,FlintoBox - Automobile Adventure: Unboxing & Review,2017-08-26T11:02:47.000Z,Automobile Adventure activity box for Month of August from Flintobox contains activities related to transport and automobiles. Box Contents: - Colourful ...,Unboxing Review,UCpXqA0SFxyPi5cpjdX10yPg
r3sxTd5mB7Y,YAMAHA FZ 250 CC Bike 2018 FZ25 Full Review Automobile BBC,2018-02-09T17:45:45.000Z,"YAMAHA FZ 250 CC Bike 2018 FZ25 full detailed Review,Specification,features.....etc.....",Automobile BBC,UCRLt-ZfIpCC9v3govgDljyg
vCcNdZxpWVg,"Bajaj Qute Cute Quadricycle Launched at Rs 1 lakh, Features, review|Automobile World|Shubham Yadav|",2018-10-14T05:41:04.000Z,"Bajaj Auto is expected to launch its first four-wheeler, the quadricycle Qute in India next month. With the approval of Ministry of Road and Transport, quadricycles ...",Automobile World,UCiog34fXBkl-UT-FsyW-HwQ
-nh2TldAEkc,Pomponazzi Crystal Coating review | Automobile 5s,2017-05-16T10:00:00.000Z,"AUTOMOBILE 5S: Pomponazzi Crystal Coating review. When you buy a new car, the considerations for taking care of it are enormous. If it's something special in ...",Son Motorcycle vs Car,UCy77RkDcx0LfdyhCgdWwvng
byKcYsEyWGk,How To Apply A Ceramic Coating To Your Car !!,2017-07-16T18:00:02.000Z,"Learn how to apply a ceramic coating to your car! In this video, I show you all the steps needed to properly prepare your car's paint and how to protect your paint ...",Pan TheOrganizer,UCE0kcuDlwjfP2982jVH6WkQ
