youID,title,pub_date,video_description,channel_name,channelID
hFjzwQL0bHI,Jolla Tablet Commercial,2014-11-19T23:31:57.000Z,We make it. You make it yours. More on THE TABLET COMMERCIALS: https://www.youtube.com/channel/UC3Gou5QSiWqDnuOk4BWTQnA.,The Phone Commercials HD,UCdE9Q5PAAzN331hpOtmqkWA
5o4oXFfyFs8,Sony Xperia Z2 Tablet Commercial,2014-02-24T22:36:58.000Z,"More details in the App ""The Phone Commercials"" (Coming Soon)",The Phone Commercials HD,UCdE9Q5PAAzN331hpOtmqkWA
IPRsDt8KozY,Lenovo Yoga Tablet Commercial,2014-06-21T14:35:14.000Z,A 15 sec TV Commercial I recently did for Abans... Production House : Meidea Client : Abans.,prabathzcore,UC2pZOUbDk4d45Ahn6tVWDGg
Lq2O3iVtAos,Samsung Galaxy Tab History,2018-09-03T23:13:40.000Z,"A brief look back at Samsung android tablets, from the first model in 2010 to the latest Tab S4 Music: Just_Breathing & Lost_Time - Youtube tracks.",SilentTek,UCQjKSzQqm79BVa8JJf9wfIA
QL8ePbYsdc8,Time to Tab - Samsung Galaxy Tab 10.1 Global TV Commercial,2011-06-20T04:19:01.000Z,Time to Tab - Samsung Galaxy Tab 10.1 Global TV Commercial.,John Chang Young Kim,UCLuFj4vnxAWNNgFT8AYJBAg
o8fWXrpQfxw,Sony Tablet - Two will (1st episode) - Official Commercial,2011-06-17T08:03:16.000Z,http://www.netbooknews.com Sony has released the first of a series of teaser video's showing of their two upcoming tablets. the video above is based around a ...,Mobilegeeks.de,UC0GhiZR9zyPorNmoWyPClrQ
5xQ7H1fEJAA,Surface Pro 3  The tablet that can replace your laptop  Commercial,2014-09-13T23:22:58.000Z,"How can a tablet replace your laptop? Start with the best display, a big battery, a detachable keyboard, a kickstand, USB ports and the freedom of touch with the ...",Tech Car Couch,UCmwb8IeJAszLDju0gP1wjPg
O2u5bX8i3MM,Toshiba Convertible Tablet Commercial,2014-05-05T10:26:26.000Z,Here is there advert for Toshiba for which I produced the music.,One Dark Martian,UC1NiTOMsg6CClmOoraJDmhg
g0DuE-UBAUA,"GrandPad, Powered by Consumer Cellular",2018-08-13T18:49:03.000Z,"Get to know this exciting new tablet designed specifically for the comfort and convenience of family members and their older loved ones: GrandPad, Powered by ...",Consumer Cellular,UCEgY3iRjFbdBKZgzotIC4MA
09vmRWeNZSM,Motorola Xoom Android tablet Super Bowl commercial clip,2011-02-04T16:57:45.000Z,15 seconds of Motorola's upcoming Super Bow commercial for the Xoom tablet.,Android Central,UC-kFCSJLpxuJdgMnQz8Dvrg
qtzMwlsD5gk,SETGANG TABLET [COMMERCIAL],2014-08-08T23:18:59.000Z,Setgang Tablet [Commercial] Courtesy of Setgang Entertainment 2014 www.setgang.com #setgang #setgangsouth #setganghollywood.,SetgangTV,UCK4J-7rKVhFrAMwAeOjJPbQ
ubqJXZVHkmM,Europe Easy Energy - Tablet Commercial,2014-04-30T08:32:19.000Z,Europe Easy Energy - Tablet Commercial.,Europe Easy Energy,UCxqJSLSiojERSaezSIx4irQ
Yb0KGGBdGQM,"nabi Jr. Tablet Commercial, Featuring Nick Jr. Edition",2013-09-25T02:40:30.000Z,"nabi Jr. Nick Jr. Edition Tablet includes free apps, games, videos and books with your child's favorite Nick Jr. characters!",nabi,UCVZ4xNZbWFJ8qppkadjrxbA
rPxSnyyz9FE,Archos Tablet (Commercial),2014-04-13T18:59:48.000Z,Archos Tablets ... Enjoy playing with new French technology Now in Egypt Uni-Group Warranty Hot line:19043 facebook.com/ArchosEgypt.,Archos.Egypt,UCG_POckDyNlNazorLC0od0A
5wv-3or1E1E,First Acer Iconia Tab A510 Android 4.0 Quad-core tablet official commercial,2012-03-02T16:07:01.000Z,First Acer Iconia Tab A510 Android 4.0 Quad-core tablet official commercial Facebook: http://wwww.facebook.com/teletablet.,teletablet,UCc9Ssc9N55TQzPxe6nhCX7Q
yOzYnAFB0E0,After Effects Template: Tablet Commercial Video,2011-09-22T08:13:22.000Z,After Effects Template: Tablet Commercial Video at http://aftereffectstemplate.us.,Website Trafficz,UCUDPQY8EDH4eN0cgqNwzung
2awzUjHJJG8,EVERY iPad COMMERCIAL Ever (2010 - 2017),2017-12-15T15:30:00.000Z,Note:- iPad Mini 4 and is not what should need to be I accidentally put iPad and on the place of it. So I'm sorry for this mistake I hope You all will Understand ...,Techno Mania,UCqio1058ErpHT0d36Nl3EMg
jZAtc8NuVzc,Kindle Bedtime  Glow in the Dark   Nabi Tablet TV Commercial,2014-10-25T18:09:33.000Z,Fitness Motivation http://goo.gl/wLP2Z8.,Nur Apriani,UCbQIZpkiHCkkQXnaVTcevOQ
u0XQX91Dxe0,WINOK Tablet Commercial ( English + Spanish ),2012-10-08T21:44:09.000Z,WINOK Tablet Commercial English: 0:00 - 2:38 Spanish: 2:39 - 5:18 For more detail please visit winok.ca.,Winok Products,UCLqJ5VXiClVS2hSk1bw4eYQ
QE_QY1W5oT0,InVue: InVue CT100 Commercial Tablet Security (Customer Testimonial),2014-06-25T18:22:30.000Z,"https://InVue.com - Currys PC World discusses the benefits of the InVue CT100 tablet display security system. The CT100 tablet security display provides tough, ...",InVue,UCl02O8MsTHM_2Zmd1cKM2Tw
pec_fPUu6Lg,Amazon's Kindle Fire TV Commercial New 7 inch Kindle Tablet,2011-09-28T17:51:06.000Z,"Buy it now on Amazon here: http://amzn.to/phpb6t This Wednesday in New York City, Amazon unveiled their new 7inch color tablet to be called the Kindle Fire, ...",amazonmentv,UCT92UDXTJq3NbXfLO1DN3sg
kgepHLexXS8,Sony Xperia Z4 Tablet commercial,2015-04-05T14:08:53.000Z,How To Watch Free HD Movies And TV Shows Using TVPortal All New HTC One (M8) vs Apple iPhone 5s - Full Comparison 2015 Top 10 Smartphones iPhone ...,Tutorials,UCzMpvgHD8kYC6ujzMVZlS0g
RwMXrd_WQko,"AL McFOSTER in Rogers - ""Reason To Add A Tablet"" commercial",2017-06-08T20:20:55.000Z,http://ALMcFOSTER.com Social Media: @ALMcFOSTER FOR BOOKINGS CONTACT AGENT: bookings@almcfoster.com.,AL McFOSTER,UC9uEocCDB2i1QZRc0NOqXkA
giLZmDGMCfU,Tablet Commercial,2010-12-27T04:37:19.000Z,Need a moment? Eat aTablet.,Adonai Church VIdeos,UCsQgwG475DYacL-giXytZzw
rbtgGVMXov0,TV Commercial - Nabi Tablet - Nabi Headphones - Good Morning Red Bird - Raised Fearless,2013-10-22T23:07:22.000Z,Move to the grove of your own theme song. Rock the hallways with Nabi Headphones. Advertiser Nabi Ad Url http://www.nabitablet.com/nabiheadphones Song: ...,Christmas Toy Commercials,UCeYuQKy4W-2J7kxJawon2aQ
a-iz7zlNCEw,2011 Motorola Xoom Tablet Commercial,2011-02-07T06:53:56.000Z,"http://www.mobi59.com - With a quick look at the multitouch capability of the Motorola Xoom, we get a quick hint of its graphics power. But the message here is ...",mobi59technology,UCIH-XHZNsYSLBrdxaFXrCGw
Ax8EaFdc-qw,"Samsung GALAXY Tab S TV commercial AD 2014, Song by Echosmith",2014-08-24T14:16:51.000Z,"Samsung GALAXY Tab S TV commercial AD 2014, Song by Echosmith İn Turkish DISCLAIMER: I DO NOT OWN THIS VIDEO NOR CLAIM ITS MINE IN ANY ...",Aygun Samadova,UC8PVUOPFWRPOEa3x6I7Dwdg
kRuJ3WnUT9I,8-inch Verizon Tablet for Commercial Applications - Custom Android OS - Customized Business Tablet,2016-07-18T19:02:49.000Z,"Learn more at http://www.jacs-solutions.com/tt800v Visit us at http://www.jacs-solutions.com Introducing the TT800V, a new capable mobile solution from JACS.",JACS Solutions,UCLF569YT_dnU_Qo1vPjgV2A
qX3tIeejyss,Alienware Commercial - Alien Tablet,2012-10-21T14:17:18.000Z,This is a fictional commerial for a fictive gaming tablet. Examination project for a course in Motion Graphics. Made at Högskolan i Gävle. Softwares used: ...,redpandamovies,UCKvANTKKPEBuw8Hc-zNb64g
56TSQA-GTdI,Empire Beauty School TV Commercial 2013 - Tablet/Selfies,2015-11-18T14:00:48.000Z,"Produced in conjunction with freelance creative director Debra Land Creative and director Michael Canzoniero, both of New York City.",Bruce Schmidt,UCwghq8y4Dl8OaxbZTvquVWg
orBBQeAmfgo,"Manny pacquiao - HP Tablet commercial ""But I Did""",2011-06-22T17:55:33.000Z,"Manny pacquiao - HP Tablet commercial ""But I Did"" No copyrights or infringement intended. All credit goes to the rightful owners. This is only intended for ...",jdcnorcal,UCntbmi-oejVx_xD888wdaTQ
NWWLMGq44Pw,Intel Tablet Commercial,2014-11-30T17:56:20.000Z,"'Edward Jackson,Performer'",Electrogenius,UC5uUVRx5MFcVN1zdtJ6WruA
2cxHsA8DugA,"Takei Saki , NEC LaVie, Tablet and Challenge, commercial",2016-11-20T16:10:25.000Z,"Takei Saki , NEC LaVie, Tablet and Challenge, commercial.",The-Mati,UCwstp83dN-NJka1QR1a8VTA
yDiUVnejB0c,Fixit Tablet Commercial,2012-04-12T20:21:20.000Z,"FixIt provides cell phone, tablets and computer repair services to local customers in South Florida. Repairs services include iPhone Repair, iPod Repair, ...",FixiTPhones,UCJddy5EI8QUqA94rz_zobTQ
CFdfz1vOBoY,Seal Rugged Tablet Commercial: Strength of Spirit - Bak USA,2018-07-11T20:17:09.000Z,"Your small business starts and stops with a strength of spirit. We think your technology should, too. Our rugged Seal tablet is engineered with the strength to take ...",Bak USA,UC8XsrQh_N2W7x7Fx51hQVqw
qDe2VzkzJlM,Metsens - Energy Monitoring - Tablet commercial - ENG,2013-04-23T11:26:28.000Z,Metsens - Energy Monitoring - Tablet commercial - ENG.,Metsens,UCB9vSnEwvFhRYAYnz2uZ50g
fZdyeziywI0,Xperia Tablet Z Commercial   A closer look at the Full HD 10 inch tablet from Sony,2013-07-25T13:16:55.000Z,"reviews,latest technology,2013 reviews,2013 technology,mercedes,audi,iphone 4,iphone 5,galaxy s4,mercedes for sale,iphone 4 reviews,iphone 5 reviews ...",ReviewCenters,UCekaFy3hQoUZyecEERKJaOQ
lw1xk3m6yTc,"Free Tablet, Stand and App - TV Commercial 2015",2015-06-24T19:06:20.000Z,"PayAnywhere is a Business Owner's Best Friend. Accept credit cards for rates as low as 1.69% per swipe, including American Express.",PayAnywhere,UCgymGzgZSL9aMDKXbuZiTIw
nbS6gFEFTcQ,Thinking About a Tablet - Amazon Fire HD TV Commercial,2014-01-14T20:17:13.000Z,"The Kindle Fire HD is more than a tablet. With a free month of Amazon Prime, new members will have unlimited free shipping, streaming of movies and TV ...",Every TV Commercials,UCSK1yYId5HWPcxv8MlWnuUQ
awilD1W_4V4,Acer Iconia Tab A500 tablet -- TV commercial,2011-06-21T23:58:01.000Z,NZ Electronics http://www.nz-electronics.co.nz is one of New Zealand's leading independent online electronics retail stores. We stock only quality products and ...,nzelectronics,UCFd5KFyzEUey3NhfjANLSOg
sEKqPqTUWto,WeatherTech Tablet Coffee Spill Commercial,2015-05-15T19:13:43.000Z,"WeatherTech® FloorLiners™ are created to be the ultimate vehicle floor protection, designed with channels to catch and hold spills until you wash them away.",WeatherTech,UCTu-ytEHtR_0eKmOhAyWiyg
MKG7XRsG9KQ,2014 Samsung Flexible OLED Display Phone and Tab Concept,2013-09-11T03:41:06.000Z,Samsung Flexible Display Phone and Tab Concept samsung flexible phone samsung flexible tablet samsung flexible.,IndVideos,UCQvGG3ZB7i7kKzTRoOueHjA
kfclF5z9udM,Tablet Commercial Scene 3 Draft 1,2017-07-03T00:45:08.000Z,Revolution Cinematics Upload.,Kevin Kabbani,UCc5-NBNqTmSA-_c-nO9hsvQ
LsSJ22O7yfw,TV Commercial Bros Tablet,2012-02-06T16:45:30.000Z,BROS Tablet TV Commercial 2012.,confectionerynl,UChueBiJmVNR1HgVZc9g7GPw
zpUPpiV7gAo,reMarkable - The paper tablet (2017),2017-09-15T12:58:56.000Z,"Order yours at remarkable.com. The paper tablet for people who prefer paper. Here to replace your notebooks, sketchbooks and printouts. Paper-like reading ...",reMarkable,UCGZFoXmqMFOf9CJyV3BEBJA
h5QWbURNEpA,Xperia™ Tablet Z - Experience the best of Sony in a Tablet,2013-02-25T08:11:58.000Z,"Time to make your getaway from the ordinary and hold something sharper, more vivid, with the richest colours imaginable -- 10"" of pure Sony brilliance. Xperia ...",Sony Xperia,UCoOx45FcGxN7sI2xQakj0EA
G_bMNS0ngjs,Samsung Galaxy Tab S3/Galaxy Book  Official Trailer 2017 | Commercial,2017-04-08T17:43:59.000Z,Samsung Revealed New Galaxy Tab S3 in MWC 2017 And Here is The Official Trailer of Samsung galaxy tab s3 link= http://www.samsung.com/global/galaxy/ ...,Gadget Icon,UCVq6gWhnnT_oXNzFYfTy6hA
zKl0RgudjDw,Acer Iconia A1  Commercial,2013-11-20T03:02:33.000Z,The perfectly balanced tablet!,The Phone Commercials HD,UCdE9Q5PAAzN331hpOtmqkWA
jsl_LL_XQzg,BLACK TEMPER TABLET COMMERCIAL 2015 - (PARODY),2015-09-08T14:00:01.000Z,"It's a fact. The Black Man has perfected the way to cuss a person out. Taking a Black Temper Tablet (BTT) will make you become more confident, successful, and ...",BlackBullEnt,UCkWBKRqrfnrUZr9VYEGTqLg
luq-IFCPS2I,Ultron Commercial Windows Tablet Glorystar,2018-04-20T04:06:38.000Z,Ultron Commercial Windows Tablet Glorystar.,Glory Star Group Ltd,UCyYg-DbARN9ljwBopKXbd4Q
ZGMv1lG0z-c,Amazon Fire HD Tablet Commercial 2017,2017-02-07T07:12:57.000Z,"Amazon Fire HD Tablet Commercial 2017 welcome to my youtube channel thanks for my watching video. do you like my video please like, comment, subscribe.",ThinkMax Tube,UCuPZXcPuSFVgR9gs2iYgVAw
Tn97VpuHpc0,"InVue Security: Commercial Security, Tablet/Mobile Device Protection",2016-01-15T18:54:50.000Z,https://InVue.com - InVue provides point of sale security solutions for tablets and smartphones so businesses can use them and display them securely in their ...,InVue,UCl02O8MsTHM_2Zmd1cKM2Tw
Yw4WK1me8yE,Spectrophotometric analysis of a commercial Aspirin tablet,2017-01-17T03:27:06.000Z,Experiment 12: Spectrophotometric analysis of a commercial Aspirin tablet. Experimental general chemistry 103.,Hala Al-Mahmoud,UCZk2sFFCo-oQwvJtvlrQrGA
cqMKRQt9z4Y,Atari Artist & Touch Tablet commercial with Alan Alda,2011-12-28T21:55:43.000Z,One of a series of TV commercials with Atari spokesperson Alan Alda. This one shows Alda using Atari's Touch Tablet device with the Atari Artist program.,ScottithGames,UCB062V1_YPungDLSWEQ-7Vw
s0JS7o1TWrE,Samsung tablet commercial,2014-07-02T17:05:58.000Z,Improv my boy Shane and me advertising a Samsung tablet lol!!!,Derrick Charles,UCG11Tpb-MB_6raWOU30fcGg
JQZhCkmQzvY,Free Adobe After Effects Template Tablet Commercial,2013-09-21T16:44:33.000Z,Free Download: http://adf.ly/W95Ci Visit our homepage: http://adf.ly/WCD0U.,Pascal Wüthrich,UC9Wv5Wnsbb6kCcjPEb9O5LA
7WbiBv_eH0o,Determination of acid neutralising power of a commercial antacid tablet: Back Titration,2017-08-29T14:56:51.000Z,This Is The Demonstration of An Undergraduate Laboratory Experiment: Volumetry.,Saddam Shekh,UCr4dWbNBj1ue4LJP34I_7Zg
tCjc_vwvcTs,Commercial Use  10 1'' Interactive Tablet-LEO,2017-01-19T02:58:47.000Z,LEO is a kerchan flagship 10 inch commercial use Android tablet which serve for educating customers and interactive kiosk in commercial environment .,Kerchan Group,UCZtmSR5_obUnBYAUWSrdcTA
6purvKX8SsM,Good Morning: Wake Up - Nabi Tablet TV Commercial,2013-10-25T18:10:27.000Z,The Nabi Tablet sings Kindle a little song to help it wake up. It doesn't go as expected. Featured Product - Nabi Nabi Jr. Life & Entertainment / Toys & Games ...,Every TV Commercials,UCSK1yYId5HWPcxv8MlWnuUQ
pJ3D6ycixy0,Product Launch Commercial Video Production | Commander 3D Tablet Review : NYBMedia,2013-07-04T19:05:57.000Z,http://www.nybmedia.com/ - NYB Media is an Expert Video Production Firm in Toronto Canada. We have created High Quality Eye Caching HD Videos for your ...,NYBmediaTV,UC_QQpl38eNLjEMEXABCQ5sQ
7kGSI6STqwY,Galaxy Tab S Commercial 2014 What You Really Need,2014-11-22T19:16:19.000Z,"Galaxy Tab S Commercial 2014 What You Really Need""Galaxy Tab S Commercial 2014 What You Really Need.",Cunha Dias,UC1mPriUAf7hxww4hz4pgIEA
H6WwoTrU5Ko,New Surface Tablet Commercial,2012-10-20T20:53:44.000Z,This commercial for the Microsoft Surface Tablet was on this weekend during college football. I guess the clicking of the Surface tablet is a selling point...,iPadJailbroken,UC7VrTHRBFtgAlXV-7DIsp-g
RX1_7SdT-No,The Tablet of Zhu - Kung Zhu Commercial,2011-01-05T20:23:29.000Z,"The Tablet of Zhu will transform your Kung Zhu into the ultimate warrior! Use them wisely to create powerful Ninjas! For more information, check out ...",Zhu Zhu Pets,UClv8mnaxrArbfGHAgUw8_LQ
tXKaaudk8hM,LeapPad2 - Learning Tablet for Kids | TV Commercial - Cookies & Shopping | LeapFrog,2012-10-04T16:12:50.000Z,"""With access to over 800 apps and games, the LeapPad2 is the ultimate learning platform for your child! Seemingly endless amounts of educational content is ...",LeapFrog,UCgtUOkGIuyNMRw9K0_3p0BA
NCVZhxvfKGg,SmartAds   Tablet Commercial After Effects Template,2016-07-16T14:28:38.000Z,"Download After Effects Template: https://videohive.net/item/smartads-tablet-commercial/16931850?ref=razam i can edit and customize After Effects Templates, ...",Animated Explainer Video,UChpM1QR6LwOgnJrdYcvffMQ
oycIyilSzzg,ETG Commercial Tablet Solutions,2017-02-14T03:57:23.000Z,Perfectly connecting tablets and people in the workplace. http://etgholdings.com.hk/security-display/,ETG,UCR-a_wXeFuS6_vA0CRCVccA
des3dpKtfIM,"MICROSOFT ""MOVEMENT"" Surface Commercial - Directed by Jon M. Chu [DS2DIO]",2012-10-16T00:56:36.000Z,"Watch ""Movement,"" the premiere commercial for MICROSOFT SURFACE from Director Jon M. Chu (DS2DIO, G.I. Joe: Retaliation, The LXD, Step Up 3D). ""From ...",DS2DIO,UCCuxC2AmAhPcZ0aBx4c7ExQ
2nr3pGczJkY,Samsung Galaxy Tab 3 Commercial,2013-09-03T23:33:58.000Z,The 3rd Generation of Samsung Galaxy Tab.,The Phone Commercials HD,UCdE9Q5PAAzN331hpOtmqkWA
MF171S_WOZ8,Best Toys 🤩 Lighting Tablet Toy Story ✏️ Best Toys Commercials,2018-01-26T16:52:47.000Z,Best Toys 🤩 Lighting Tablet Toy Story ✏   Best Toys Commercials Everyday You can see New Fresh and Best Toys here on Sky Kids Toys Channel. So please ...,Sky Kids Toys,UCdCGlnnqiwUcHJ_lPTZc2rw
YS6J5XKi6_I,InnoTab - Dora The Explorer - Learning Tablet App - TV Toy Commercial - TV Ad - TV Spot - VTech,2013-10-05T09:38:45.000Z,http://WWW.GAMEZ-GEAR.COM Please Like and comment on our video's Don't forget to SUBSCRIBE to The Toys Channel YouTube channel and that will help ...,The Toys Channel,UC4Wn5OIm-XOE3Yr6GWVH83Q
mUsvKHtA9n8,JennxPenn commercial Dell laptop/tablet,2015-07-31T00:42:52.000Z,Jenn Mcallister commercial for Dell.,Erik Chappel,UCX3AGCCLhREEGxE7u0WFeuw
lXj0H8mXXQk,How to get LG G Slate tablet Free + LG Commercial,2011-11-15T18:28:18.000Z,Click here for details http://grabbingmp3.com/giveaway/LGGSlatetabletFree How to get LG G Slate tablet Free + LG Commercial.,makaelsimons,UCRDU-QXSBiPqoE10Pf0L8aA
Gtbw99L2egA,After Effects Project Files - Tablet Commercial - VideoHive,2012-08-17T05:08:00.000Z,Buy : http://videohive.net/item/tablet-commercial/166585 Customization ($40) at : http://www.videocustomization.com Skype : videocustomization.,Videofied,UCsUN_FJlRlpIRJGb5pjwGlw
4jUktpPKek4,Samsung GALAXY Note 10.1 (2014 Edition) Commercial,2013-10-12T02:05:57.000Z,"The next Galaxy Note of Galaxy Family,2014 Version.",The Phone Commercials HD,UCdE9Q5PAAzN331hpOtmqkWA
uX71ScxAr2s,Commercial for Wax Tablet,2014-05-01T20:12:58.000Z,4th grade.,Jane Keen,UCmlzWjObrY26CqRbx73nuVQ
HnljbImBxso,Introducing Huawei MediaPad M3 Lite 10 - Android Nougat Tablet | Huawei Commercial AD,2017-07-29T09:06:02.000Z,The All New Huawei MediaPad M3 Lite 10 Comes With Octa-core Qualcomm Snapdragon 435 Processor. 3GB of RAM. 10.1″ IPS LCD Capacitive ...,Commercials,UCL8R3_Qf7PYp-oUuG1GY11A
9nlE7gjF-gU,New Kopen Tablet Commercial After Effect Intro Template,2012-12-04T11:42:04.000Z,This is a new After effect Commercial Video Intro Made For the New Company Mentioned in the video. The template Can be Downloaded at here ...,videoslashes,UC6cRyWazhvllt6JiOQCSbYQ
XmiIDPUPB3A,"Lenovo Yoga Tablet  - ""Beta Test"" commercial with Ashton Kutcher",2013-10-30T05:03:28.000Z,"Lenovo's newest ""Product Engineer' Ashton Kutcher insists to a 'fan' that beta testing is an important part of the Yoga Tablet's development process...",NitroWare,UCyIGk1Mb0jIc0D3fSstEFPg
bpjG3AChCfQ,Amazon Fire HD Kids Edition Tablet,2014-10-03T01:05:45.000Z,Cheryse McLeod Lewis appears in this Amazon Fire HD Kids Edition Tablet web commercial.,CheryseMcLeodLewis,UCdgWYud_TGqCCl0FKhkZZTA
j9lxdw46Ycg,myHangover- The Ultimate Phone/ Tablet Stand Kickstarter Commercial,2016-01-10T00:10:30.000Z,Save 20% by pre-ordering on www.TATOLAPP.com.,tatolAPP,UCBiBx3gcAFIn2A6w-rNSUbQ
IZC-Sn4ODCo,Kindle Bedtime: Glow in the Dark - Nabi Tablet TV Commercial Backwards,2018-05-06T04:00:42.000Z,This is Not my own video ok guys and I Just enjoyed it ok guys and got this from Every TV Commercials ok guys and Thank you Every TV Commercials Funny ...,Allen F,UCfnZVLdYTt_Dr81JU_sFQMA
fLo5HFzZtKg,"Amazon All-New Fire HD 8 Kids Edition Tablet, 8"" HD Display, 32 GB, Kid-Proof Case - Commercial",2017-10-20T16:16:07.000Z,Buy it on eBay: https://goo.gl/jWUuot eBay Daily Deals: https://goo.gl/p1tX5H Video Games Deals: https://goo.gl/XsdSDZ Up to $144 in savings on Fire HD 8 ...,B.N.L.V,UCi55sC0y8uaSpUP9-LPQ_nA
0YQOh-qWRhg,The Tablet Pillow Commercial,2017-04-23T15:39:46.000Z,"Hey everyone, my name is Ritzau, and let's just jump right in to this one. Today We're having a look at what's probably the best item of all time. I honestly can't ...",Ritzau,UCeNavkTHmxwLg5QODlR0VAA
CmEcdYZlnpM,Tablet Commercial After Effect Video,2014-06-19T15:55:37.000Z,Tablet Commercial Download http://goo.gl/DE0iZA Tablet Commercial After Effect Video.,Sorin Crisan,UCFYQonvjvst3osZZMqPfQBg
